audienceId,id,name
259861,118647,PHA_CPHI_CPHIOnline_DataCard_Cilicant Active Packaging_TargetedAds_7_May_2023_LinkedIn
259861,117971,PHA_CPHI_CPHIOnline_DataCard_Skalar_TargetedAds_4_May_2023_LinkedIn
259861,117934,SYSTEM_Behaviour_AFRICA_IPCountries_SegmentLibrary
259861,117933,SYSTEM_Behaviour-ALL-EUROPE-IPCountries_SegmentLibrary
259861,117932,SYSTEM_Behaviour-WESTERN-EUROPE-IPCountries_SegmentLibrary
259861,117931,SYSTEM_Behaviour-SOUTHERNEUROPE-IPCountries_SegmentLibrary
259861,117930,SYSTEM_Behaviour-NORTHERNEUROPE-IPCountries_SegmentLibrary
259861,117929,SYSTEM_Behaviour-EASTERNEUROPE-IPCountries_SegmentLibrary
259861,117928,SYSTEM_Behaviour-Oceania-IPCountries_SegmentLibrary
259861,117925,SYSTEM_Behaviour_SouthAsia_IPCountries_SegmentLibrary
259861,117923,SYSTEM_Behaviour_MiddleEastAsia-IPCountries_SegmentLibrary Asia
259861,117921,SYSTEM_Behaviour_SouthEastAsia-IPCountries_SegmentLibrary
259861,117919,SYSTEM_Behaviour_EastAsia-IPCountries_SegmentLibrary
259861,117918,SYSTEM_Behaviour_AsiaIPCountries_SegmentLibrary
259861,117916,SYSTEM_Behaviour_LATAMIPCountries_SegmentLibrary
259861,117807,AUDIENCE_TestSegment_DIVYAJ_20230502
259861,117756,SYSTEM_CPHiOnline_APIsContentCategory_SegmentLibrary
259861,117749,SYSTEM_Behaviour_NorthAmericaIPCountries_SegmentLibrary
259861,117545,test1
259861,117340,KC - Test key value
259861,117334,AUDIENCE_TestSegment_Activation_DIVYAJ_20230502
259861,117310,PHA_CPHI_CPHIOnline_DataCard_Roquette_TargetedAds_14_Feb_2023_GAM_UNKNOWN
259861,117289,KC - Training 5th Segment
259861,117154,AUDIENCE_CPHIOnline_EditorialWebinarMay_WebBehaviour_AP_20230501
259861,117153,AUDIENCE_CPHIOnline_EditorialWebinarMAY_Activation_AP_20230501
259861,117132,Expo - CPHI NA
259861,116826,PHA_CPHI_CPHIOnline_DataCard_Roquette_TargetedAds_14_Feb_2023_GAM
259861,116815,PHA_CPHI_CPHIOnline_DataCard_Porton_TargetedAds_28_April_2023_LinkedIn
259861,116348,PHA_CPHI_CPHIOnline_DataCard_AdarePharma_TargetedAds_18_OCT_22/Rerun 26 April 2023
259861,116319,KC - Training Med devices
259861,116312,RP_Training_Segment4
259861,116289,KC - Training 3rd segment
259861,116280,RP_Training_Segment2
259861,116278,KC - Training 2nd segment
259861,116268,KC - Training 1st segment
259861,116267,tsania -segment
259861,116258,RP_Training_FirstSegment
259861,116142,AUDIENCE_CPC23-Persona-Procurement&Purchasing_Activation_AP_20230425
259861,116119,AUDIENCE_Telemarketing_Memberships_ExtraInformation_CPO_AP_20230425
259861,116102,RP_AdvancedTraining_Part1_Exercise4
259861,116098,RP_AdvancedTraining_Part1_Exercise3
259861,116090,RP_AdvancedTraining_Part1_Exercise2
259861,116085,RP_AdvancedTraining_Part1_Exercise1
259861,115923,PHA_CPHI_CPHIOnline_DataCard_Roechling_TargetedAds_24_April_2023_LinkedIn (EU)
259861,115914,PHA_CPHI_CPHIOnline_DataCard_Roechling_TargetedAds_24_April_2023_DV360
259861,115078,TEST-MATCH-100
259861,115013,ON24-WEBINARS
259861,114937,AUDIENCE_CPN23_NY&NJ_Entries_Activation_AP_20230418
259861,114916,NY-NJ-Entries for CPHI NA
259861,114898,content view
259861,114887,Session-Exhibition-​CPhI Global​
259861,114881,Session-ContentPillar-Global Pharma Insights
259861,114710,PHA_CPHI_CPHIOnline_DataCard_Tubex_TargetedAds_17_April_2023_LinkedIn
259861,114709,Transaction Details-CPhI Festival of Pharma
259861,114708,Transaction Details-CPhI Middle East & Africa
259861,114707,Transaction Details-CPhI Russia
259861,114705,Transaction Details-CPhI South East Asia
259861,114702,Transaction Details-CPhI Japan
259861,114701,Transaction Details-CPhI Korea
259861,114699,Transaction Details-CPhI Istanbul
259861,114697,Transaction Details-CPhI & P-MEC India
259861,114696,Transaction Details-CPhI & P-MEC China
259861,114694,Session-CPhI & P-MEC China
259861,114692,Product Purchase-CPhI Festival of Pharma
259861,114686,Badge Scan-CPhI & P-MEC China
259861,114685,Audience Preference-CPhI Festival of Pharma
259861,114684,Audience Preference-CPhI Middle East & Africa
259861,114683,Audience Preference-CPhI Russia
259861,114682,Audience Preference-CPhI South East Asia
259861,114681,Audience Preference-CPhI Japan
259861,114680,Audience Preference-CPhI Korea
259861,114679,Audience Preference-CPhI Istanbul
259861,114677,Audience Preference-CPhI & P-MEC India
259861,114659,Audience Preference-CPhI & P-MEC China
259861,114658,Audience Extension-CPhI Festival of Pharma
259861,114647,Audience Extension-CPhI Middle East & Africa
259861,114646,Audience Extension-CPhI Russia
259861,114645,Audience Extension-CPhI South East Asia
259861,114378,PHA_CPHI_CPHIOnline_DataCard_PerozinAPS_TargetedAds_06_April_2023_europe
259861,114301,Audience Extension-Pharmapack Europe Online
259861,114300,Audience Extension-CPhI Japan
259861,114299,Audience Extension-CPhI North America
259861,114298,Audience Extension-CPhI Korea
259861,114297,Audience Extension-CPhI Istanbul
259861,114296,Audience Extension-CPhI & P-MEC India
259861,114295,Audience Extension-CPhI & P-MEC China
259861,114294,Registration-CPhI Festival of Pharma
259861,114293,Other Favourite-Pharmapack Europe Online
259861,114291,Registration-CPhI Middle East & Africa
259861,114290,Registration-CPhI Russia
259861,114289,Registration-CPhI South East Asia
259861,114288,Other Favourite-CPhI North America
259861,114287,Registration-CPhI Japan
259861,114286,Registration-CPhI Korea
259861,114285,Registration-CPhI Istanbul
259861,114284,Registration-CPhI & P-MEC India
259861,114283,Connection Request-Pharmapack Europe Online
259861,114281,Registration-CPhI & P-MEC China
259861,114280,Connection Request-CPhI North America
259861,114261,Content Download-CPhI North America
259861,114260,Content Download-CPhI Discover
259861,114255,Meeting Invite-CPhI North America
259861,114253,Meeting Invite-Accepted-CPhI Discover
259861,114251,Meeting Invite-CPhI Discover
259861,114248,Search history-Pharmapack Europe Online
259861,114247,Search history-CPhI North America
259861,114072,Transaction-CPhI North America
259861,114068,Transaction-Pharmapack Europe Online
259861,114065,Search history-Product-CPhI Discover
259861,114062,Other Favourite-CPhI Discover
259861,114061,Meeting Invite-Accepted-Pharmapack Europe Online
259861,114060,Content Download-Pharmapack Europe Online
259861,114057,Connection Request-CPhI Discover
259861,114056,Audience Extension-CPhI Discover
259861,114052,Transaction-CPhI Discover​
259861,113973,PHA_CPHI_CPHIOnline_DataCard_ACDIMA_TargetedAds_12_April_2023_LinkedIn
259861,113962,PHA_CPHI_CPHIOnline_DataCard_Apfen_TargetedAds_12_April_2023_LinkedIn
259861,113689,K&M - Pharma
259861,113524,AUDIENCE_PPE-Exhibitors-WebBehaviorPages_Activation_AP_20230411
259861,113519,AUDIENCE_JobTitle-Currenteventclients_SegmentLibrary_SF_20230411
259861,113517,Registration-Pharmapack Europe Online
259861,113516,Registration-CPhI Discover
259861,113513,Transaction Details-CPhI North America
259861,113512,Registration-CPhI North America
259861,113511,Product purchase-CPhI North America
259861,113510,Registration-CPhI North America
259861,113508,Audience Extension-Gender-Male-Pharmapack Europe​
259861,113507,Audience Extension-Gender-Female-Pharmapack Europe​
259861,113506,Audience Extension-Gender-Female-CPhI & P-Mec India​
259861,113505,Audience Extension-Gender-Male-CPhI & P-Mec India​
259861,113502,Audience Preference-CPhI North America
259861,113501,Audience Extension-Gender-Female-CPhI North America​
259861,113497,Audience Extension-Gender- Male-CPhI North America​
259861,113493,Audience Extension-Gender-bioLIVE​
259861,113486,Transaction Details-CPhI webinars
259861,113484,Session-CPhI webinars
259861,113483,Registration-CPhI webinars
259861,113482,Audience Extension-Gender-CPhI Middle East & Africa​
259861,113481,Content Download-CPhI webinars
259861,113479,Audience preference-CPhI webinars
259861,113475,Transaction-CPhI Global​
259861,113474,Transaction-CPhI Korea​
259861,113473,Transaction-CPhI Festival of Pharma​
259861,113472,Transaction-CPhI Discover​
259861,113471,Transaction-CPhI South East Asia​
259861,113470,Transaction-CPHI Frankfurt​
259861,113469,Transaction-CPhI Japan​
259861,113468,Transaction-CPhI Awards​
259861,113466,Audience Extension-CPhI webinars
259861,113465,Transaction-CPhI Istanbul​
259861,113464,Transaction-CPhI Online​
259861,113463,Transaction-CPhI & P-MEC China​
259861,113462,Transaction-Pharmapack Europe​
259861,113461,Transaction-CPhI & P-Mec India​
259861,113460,Transaction-CPhI Russia​
259861,113459,Transaction-Global Pharma Insights​
259861,113457,Transaction-Pharmapack Europe Online​
259861,113456,Transaction-CPhI North America​
259861,113455,Transaction-bioLIVE​
259861,113453,PHA_CPHI_CPHIOnline_DataCard_Roquette_TargetedAds_14_Feb_2023_Checked Facebook
259861,113347,Audience Preference-CPhI Global​
259861,113346,Audience Preference-CPhI Korea​
259861,113345,Audience Preference-CPhI Festival of Pharma​
259861,113332,Audience Preference-CPhI Discover​
259861,113324,Audience Preference-CPhI South East Asia​
259861,113322,Audience Preference-CPhI Japan​
259861,113320,Audience Preference-CPhI Awards​
259861,113316,Audience Preference-CPhI Istanbul​
259861,113315,Audience Preference-CPhI Online​
259861,113314,Audience Preference-CPhI & P-MEC China​
259861,113313,Audience Preference-Pharmapack Europe​
259861,113312,Audience Preference-CPhI & P-Mec India​
259861,113310,Audience Preference-CPhI Russia​
259861,113309,Audience Preference-Global Pharma Insights​
259861,113307,Audience Preference-CPhI North America​
259861,113306,Audience Preference-bioLIVE​
259861,113303,AudienceCount-Explori
259861,113298,Auidence data
259861,113297,Session-Exhibition-CPhI Korea​
259861,113295,Session-Exhibition-CPhI Festival of Pharma​
259861,113293,Session-Exhibition-CPhI Discover​
259861,113292,Session-Exhibition-CPhI South East Asia​
259861,113291,Session-Exhibition-CPHI Frankfurt​
259861,113290,Session-Exhibition-CPhI Japan​
259861,113288,Session-CPhI Awards-CPhI Awards
259861,113287,Session-Exhibition-CPhI Istanbul​
259861,113285,Session-CPhI Online
259861,113284,Session-Exhibition-CPhI & P-MEC China​
259861,113283,Session-Exhibition-Pharmapack Europe​
259861,113282,Session-Exhibition-CPhI & P-Mec India​
259861,113281,Session-Exhibition-CPhI Russia
259861,113278,Session-Lead Generation-Global Pharma Insights
259861,113277,Session-Exhibition-CPhI North America​
259861,113275,Session-Exhibition-bioLIVE​
259861,113258,CPHI-ONLN-SUBS
259861,113228,Registration - CPhI Global​
259861,113226,Registration - CPhI Korea​
259861,113225,Registration - CPhI Festival of Pharma​
259861,113224,Registration - CPhI Discover​
259861,113223,Registration - CPhI South East Asia​
259861,113222,Registration -CPHI Frankfurt​
259861,113221,Registration -CPhI Japan​
259861,113220,Registration - CPhI Awards​
259861,113219,Registration - CPhI Online​
259861,113218,Registration - CPhI Istanbul​
259861,113217,Registration - CPhI & P-MEC China​
259861,113216,Registration - Pharmapack Europe​
259861,113215,Registration - CPhI & P-Mec India​
259861,113214,Registration - CPhI Russia​
259861,113213,Registration - Global Pharma Insights​
259861,113212,Registration - CPhI North America​
259861,113211,Registration - bioLIVE​
259861,112949,Salesforce-EMEA-Contact-Account-Relationship-Test
259861,112946,Explori-Audience-Count
259861,112933,Transaction-CPhI Middle East & Africa​
259861,112932,Session-Exhibition-CPhI Middle East & Africa
259861,112931,Audience Preference-Yes-CPhI Middle East & Africa​
259861,112930,Audience Extension -CPhI Online
259861,112856,Salesforce-EMEA-Contact-Account-Relationship
259861,112851,Salesforce-EMEA-PrimaryContact-List
259861,112847,Salesforce-EMEA-Contact-Check
259861,112846,MC-LINKEDIN-ACT
259861,112842,LKN-TEST-ACTIVATION
259861,112838,SYSTEM_Marketable_DigitalChannelExclusionFilter_SegmentLibrary
259861,112768,Registration - CPhI Middle East & Africa​
259861,112753,PHA_CPHI_CPHIOnline_DataCard_PerozinAPS_TargetedAds_06_April_2023
259861,112749,cphi-online-web-activity
259861,112645,AUDIENCE_CPW23_VisaCountries_Activation_MC_20230405
259861,112599,companies interested in suppliers
259861,112582,preference
259861,112466,CPhI Online Newsletter
259861,112460,cphi-barcelona23-prereg
259861,112390,Abandoned Basket Test
259861,112274,registration grip
259861,112262,CPhI Korea​
259861,112237,Salesforce-EMEA-Opportunities-Verbal-2023
259861,112209,Salesforce-EMEA-Opportunities-ClosedWon-2022
259861,112148,CPhI Festival of Pharma​
259861,112122,CPhI Discover​
259861,112121,CPhI South East Asia​
259861,112118,CPhI Japan​
259861,112116,CPhI Awards​
259861,112114,cphi-web-activity-biolive
259861,112112,cphi-web-activity-6months-Discover
259861,112111,cphi-web-activity-6months-FestivalofPharma
259861,112110,cphi-web-activity-6months-Webinars
259861,112108,cphi-web-activity-6months-Awards
259861,112107,cphi-web-activity-6months-SouthEastAsia
259861,112106,cphi-web-activity-6months-NorthAmerica
259861,112105,cphi-web-activity-6months-MiddleEast
259861,112104,cphi-web-activity-6months-Korea
259861,112103,cphi-web-activity-6months-India
259861,112100,cphi-web-activity-6months-Europe
259861,112099,cphi-web-activity-6months-china
259861,112098,cphi-web-activity-6months-Japan
259861,112089,CPhI Online​
259861,112087,CPhI & P-MEC China​
259861,112085,CPhI & P-Mec India​
259861,112084,Global Pharma Insights​
259861,112053,CPHI-NA-TICKET TYPES
259861,112051,AUDIENCE_CPN23_Bought_EarlyBirdPass_Activation_AP_20230331
259861,111777,AUDIENCE_DownloadedeBook_Activation_SALMA_20230331
259861,111772,AUDIENCE_CPN23_CPHIOnline_TopPages_NA_Audience_WebBehaviour_Activation_AP_20230331
259861,111767,AUDIENCE_CPN23_C-Suite_R&D_Americans_Activation_AP_20230331
259861,111766,AUDIENCE_CPN23_C-Suite_Procurement_Americans_Activation_AP_20230331
259861,111720,AUDIENCE_CPN23_PastAttendes_HaventRegistered_Activation_AP_20230331
259861,111717,SYSTEM_Transaction_CPHINA23RegisteredAttendees_SegmentLibrary
259861,111716,AUDIENCE_CPN23_Americans_Attended_CPHIFrankfurt_Activation_AP_20230331
259861,111685,Pharmapack Europe
259861,111677,CPhI North America​
259861,111675,bioLIVE​
259861,111647,CPhI Middle East & Africa​
259861,111626,Audience Extension-CPhI North America
259861,111613,PharmaPack_Europe2023_Registrations
259861,111604,pharmapack-web-activity-6months
259861,111603,cphi-web-activity-6months
259861,111600,cphi-online-web-activity-6months
259861,111472,PHARMA-NOB_MNFCPLPCKG
259861,111441,CPhI Global
259861,111411,AUDIENCE_CPJ23-Persona-Research&Development_Activation_AP_20230328_PPC
259861,111410,AUDIENCE_CPJ23-Persona-Procurement&Purchasing_Activation_AP_20230328_PPC
259861,111401,CPhI Online Newsletter
259861,111209,AUDIENCE_CPW23_SoftLaunch_NON-EEA_NonAtt_CPWData_C-Suite_Activation_AP_20230329
259861,111205,AUDIENCE_CPW23_SoftLaunch_NON-EEA_Attended_CPWVis22_Non-Suite_Activation_AP_20230329
259861,111202,AUDIENCE_CPW23_SoftLaunch_NON-EEA_Attended_CPWVis22_C-Suite_Activation_AP_20230329
259861,111196,AUDIENCE_CPW23_SoftLaunch_NON-EEA_NonAtt_CPWData_Non-Suite_Activation_AP_20230329
259861,110520,VFE19
259861,110458,SYSTEM_Demographic_JobTitle_C-Suite-Director_SegmentLibrary
259861,110457,SYSTEM_Demographic_Persona_C-Suite/Director_SegmentLibrary
259861,110455,SYSTEM_Demographic_Persona_Unidentified_SegmentLibrary
259861,110454,SYSTEM_Demographic_Persona_Investors_SegmentLibrary
259861,110453,SYSTEM_Demographic_Persona_Sustainability_SegmentLibrary
259861,110452,SYSTEM_Demographic_Persona_Marketing&Communication_SegmentLibrary
259861,110450,SYSTEM_Demographic_Persona_Sales&BusinessDevelopment_SegmentLibrary
259861,110449,SYSTEM_Demographic_Persona_Production&SupplyChain_SegmentLibrary
259861,110448,SYSTEM_Demographic_Persona_Research&Development_SegmentLibrary
259861,110446,"SYSTEM_Demographic_Persona_Logistics,Purchasing&Procurement_SegmentLibrary"
259861,110138,CPHIWW19 Audience Analysis - Total
259861,110137,CPHIWW19 Audience Analysis - Returning
259861,110136,CPHINA19 Audience Analysis - Total
259861,110135,CPHINA19 Audience Analysis - Returning
259861,110134,CPHINA Audience Analysis - Total
259861,110132,CPHINA Audience Analysis - Returning
259861,110131,CPHIWW Audience Analysis - Total
259861,110130,CPHIWW Audience Analysis - Returning
259861,110128,Pharmapack Audience Analysis - Total
259861,110126,Pharmapack Audience Analysis - Returning
259861,109852,AUDIENCE_CPJ23-Persona-Research&Development_Activation_AP_20230328
259861,109848,AUDIENCE_CPJ23-Persona-Procurement&Purchasing_Activation_AP_20230328
259861,109557,AUDIENCE_CPC23-Website_WebBehaviour_Activation_AP_20230320_PPC
259861,109556,AUDIENCE_CPC23-CPHIOnlineWebBehaviour_Activation_AP_20230320_PPC
259861,109528,AUDICENCE_CPHIW_ Sales&BusinessDevelopment
259861,109527,AUDICENCE_CPHIW_ Marketing
259861,109526,SYSTEM_Demographic_JobTitle_Investor_SegmentLibrary
259861,109525,SYSTEM_Demographic_JobFunction_Investors_SegmentLibrary
259861,109523,SYSTEM_Demographic_JobTitle_Marketing&Communication_SegmentLibrary
259861,109522,SYSTEM_Demographic_JobFunction_Marketing&Communication_SegmentLibrary
259861,109521,SYSTEM_Demographic_JobTitle_Sales&BusinessDevelopment_SegmentLibrary
259861,109519,SYSTEM_Demographic_JobFunction_Sales&BusinessDevelopment_SegmentLibrary
259861,109517,AUDICENCE_CPHIW_ R&D (Copy)
259861,109516,AUDICENCE_CPHIW_ ProductionAndSupplyChain (Copy)
259861,109515,AUDICENCE_CPHIW_ Procurement & Purchasing (Copy)
259861,109514,AUDICENCE_CPHIW_ C-Suite (Copy)
259861,109506,SYSTEM_Transaction_AllCPHIWWRegisteredAttendees_SegmentLibrary
259861,109418,AUDIENCE_CPJ23-Website_WebBehaviour_Activation_AP_20230301_PPC
259861,109417,AUDIENCE_CPJ23-CPHIOnlineWebBehaviour_Activation_MC_20230301_PPC
259861,109403,AUDIENCE_CPC23-Website(India&China)_WebBehaviour_Exhibitors_Activation_AP_20230320
259861,109397,AUDIENCE_CPC23-Website_WebBehaviour_Activation_AP_20230320
259861,109392,AUDIENCE_CPC23-CPHIOnlineWebBehaviour_Activation_AP_20230320
259861,108978,AUDIENCE_CPHIOnline_EditorialWebinarApril_WebBehaviour_AP_20230317
259861,108976,AUDIENCE_CPHIOnline_EditorialWebinarApril_Activation_AP_20230317
259861,108975,Loyalty - All cphi events
259861,108941,SYSTEM_Transaction_CPHINewsletters_Subscribers_SegmentLibrary
259861,108890,PHA_CPHI_CPHIOnline_DataCard_Bharat Rubber Works_TargetedAds_9_March_2023
259861,108713,Pharmapack Audience Analysis - 2023
259861,108712,Pharmapack Audience Analysis - CPHI Online
259861,108668,PHA_CPHI_CPHIOnline_DataCard_Gehrlicher_TargetedAds_15_March_2023
259861,108516,AUDIENCE_Sustainability_Activation_RA_20230321
259861,108515,AUDIENCE_PurchasingProcurement_Activation_RA_20230321
259861,108514,AUDIENCE_R&D_Activation_RA_20230321
259861,108479,Pharmapack Audience Analysis
259861,108470,CPHI-CHINA 23 -EXHIBITORS
259861,108468,PHA_CPHI_CPHIOnline_DataCard_Candidum_TargetedAds_15_March_2023
259861,108466,PHA_CPHI_CPHIOnline_DataCard_RR Donnelley_TargetedAds_15_March_2023
259861,108247,AUDIENCE_CSuite_Activation_RA_20230321
259861,107511,"PHA_CPHI_CPHIOnline_DataCard_ThermoFisher_TargetedAds_9_March_2023 (NA, EU, ASIA)"
259861,107498,PHA_CPHI_CPHIOnline_DataCard_ThermoFisher_TargetedAds_9_March_2023
259861,107489,PHA_CPHI_CPHIOnline_DataCard_Hangzhou TOMSON_TargetedAds_9_March_2023
259861,107366,Luigi Test GAM Segment
259861,107339,Joseph Pizza
259861,107338,testing CF segment
259861,107331,Rumina
259861,107330,09-03 - My Pizza
259861,107329,Segmentation workshop test - Chelsey
259861,107328,Pharma Segmentation Workshop
259861,107327,Pizza
259861,107326,Sanj_Pizza
259861,107325,AUDIENCE_DownloadSustainabilityReport_Activation_LR_20230823
259861,107324,Elja's first test
259861,107323,My Pizza
259861,107322,My Own Pizza
259861,107316,Template
259861,107313,AUDICENCE_CPHIW_ Sustainability
259861,107312,SYSTEM_Demographic_JobTitle_Sustainability_SegmentLibrary
259861,107310,SYSTEM_Demographic_JobTitle_Production&SupplyChain_SegmentLibrary
259861,107309,SYSTEM_Demographic_JobTitle_Research&Development_SegmentLibrary
259861,107280,SYSTEM_Demographic_JobFunction_Sustainability_SegmentLibrary
259861,107271,SYSTEM_Demographic_JobLevel_Heads&SeniorManagement_SegmentLibrary
259861,106971,PHA_CPHI_CPHIGlobal_EngagedFromEmail
259861,106962,Alexis_Hackathon_IIRIS_Pharma_NonEngaged3MonthsEmail
259861,106948,AUDIENCE_CPW23_WebBehavior_Exhibitors_PPC
259861,106947,AUDICENCE_CPW23_ Memberships_LeadGen_PPC
259861,106946,AUDICENCE_CPW23_ BoughtDigitalProducts_LeadGen_PPC
259861,106934,SYSTEM_Transaction_CPHIWWALLOpportunitywon_SegmentLibrary
259861,106933,SYSTEM_Transaction_CPHIWW23Opportunitywon_SegmentLibrary
259861,106931,SYSTEM_Transaction_CPHIWW19Opportunitywon_SegmentLibrary
259861,106930,SYSTEM_Transaction_CPHIWW20Opportunitywon_SegmentLibrary
259861,106920,Pharma-Sponsor-Digital
259861,106681,AUDIENCE_BCN-DigitalPromotion_LeadGenCampaignBCN_Activation_SF_20230307
259861,106675,Barcelona2023Exhibitors
259861,106658,AUDIENCE_BCN-DigitalPromotion_Activation_SF_20230307
259861,106589,PHA_CPHI_CPHIOnline_DataCard_Procaps_TargetedAds_6_March_2023
259861,106064,SYSTEM_Behaviour_OpenEmail_1T12M_SegmentLibrary
259861,106063,SYSTEM_Behaviour_OpenEmail_1T9M_SegmentLibrary
259861,106062,SYSTEM_Behaviour_OpenEmail_1T6M_SegmentLibrary
259861,106060,SYSTEM_Behaviour_OpenEmail_1T3M_SegmentLibrary
259861,106059,SYSTEM_Behaviour_OpenEmail_1T1M_SegmentLibrary
259861,106056,SYSTEM_Behaviour_Visit_1T12M_CPHIWebsite_SegmentLibrary
259861,106055,SYSTEM_Behaviour_Visit_1T9M_CPHIWebsite_SegmentLibrary
259861,106054,SYSTEM_Behaviour_Visit_1T6M_CPHIWebsite_SegmentLibrary
259861,106053,SYSTEM_Behaviour_Visit_1T3M_CPHIWebsite_SegmentLibrary
259861,106050,SYSTEM_Behaviour_Visit_1T1M_CPHIWebsite_SegmentLibrary
259861,105979,PHA_CPHI_CPHIOnline_DataCard_Procaps_TargetedAds_2_March_2023
259861,105962,PHA_CPHI_CPHIOnline_DataCard_Specialty Script Rx_TargetedAds_2_March_2023
259861,105950,SYSTEM_Behaviour_Visit_1T12M_CPHIOnlineWebsite_SegmentLibrary
259861,105916,SYSTEM_Demographic_JobFunction_Research&Development_SegmentLibrary
259861,105914,SYSTEM_Demographic_JobFunction_Production&SupplyChain_SegmentLibrary
259861,105912,"SYSTEM_Demographic_JobFunction_Logistics,Purchasing&Procurement_SegmentLibrary"
259861,105812,SYSTEM_Marketable_CPHIMiddleEast_EmailExclusionFilter_SegmentLibrary
259861,105810,SYSTEM_Marketable_CPHIGlobal_EmailExclusionFilter_SegmentLibrary
259861,105714,AUDIENCE_CPN23_WebsiteWebBehaviour_Activation_AP_20230301
259861,105660,SYSTEM_Marketable_CPHINorthAmerica_EmailExclusionFilter_SegmentLibrary
259861,105635,expo platform- checkin
259861,105387,AUDIENCE_CPW23_WebBehavior_Exhibitors
259861,105370,AUDICENCE_CPW23_ BoughtDigitalProducts_LeadGen
259861,105369,AUDICENCE_CPW23_ Memberships_LeadGen
259861,105173,AUDIENCE_CPJ23-CPHIOnlineWebBehaviour_Activation_AP_20230301
259861,105171,AUDIENCE_CPJ23-Website_WebBehaviour_Activation_AP_20230301
259861,105165,SYSTEM_Marketable_CPHIJapan_EmailExclusionFilter_SegmentLibrary
259861,105159,SYSTEM_Marketable_CPHIChina_EmailExclusionFilter_SegmentLibrary
259861,105155,AUDIENCE_TestSegment_Activation_CHELSEYLANG_20230227
259861,105150,AUDIENCE_CPHIOnline_EditorialWebinarMarch_WebBehaviour_AP_20230301
259861,104280,HLN23CPO-SF-Trend to Newsletter
259861,104275,CPHI-ONLINE-Manufacturing Excellence
259861,104272,AUDIENCE_CPHI-NA_ExtraSegment_Interest_2)	ManufacturingExcellence_CPHIOnline (NC)
259861,104201,COUNTS-VALIDATION
259861,104158,PHA_CPHI_CPHIOnline_DataCard_Review_TargetedAds_17_Feb_2023 (Copy)
259861,104152,PHA_CPHI_CPHIOnline_DataCard_Stallion Labs_TargetedAds_21_Feb_23
259861,104085,HLN00CPO-CONTENT-DOWQNLOAD
259861,104073,AUDIENCE_CPHIOnline_EditorialWebinarMarch_Activation_AP_20230301
259861,104044,HLN23CPO-SF-PPC Visited CPHI Online last 30 daysUnkown
259861,104039,HLN23CPO-SF-PPC Bought a Digital Product19-20-22-23
259861,103962,PHA_CPHI_CPHIOnline_DataCard_Asahi Kasei_TargetedAds_20_Feb_23
259861,103954,PHA_CPHI_CPHIOnline_DataCard_Nipro_TargetedAds_20_FEB_23
259861,103937,PHA_CPHI_CPHIOnline_DataCard_Kahle_TargetedAds_20_Feb_23
259861,103887,AUDICENCE_CPHIW_ ProductionAndSupplyChain
259861,103877,AUDIENCE_CPHIW_ ResearchAndDevelopment
259861,103846,AUDICENCE_CPHIW_ Procurement & Purchasing
259861,103845,AUDICENCE_CPHIW_ C-Suite
259861,103828,AUDIENCE_CPHIProspects_18_19_20_21_22
259861,103827,AUDIENCE_CPHIWReturning_18_19_20_21_22
259861,103822,AUDIENCE_CPHIWLoyals_19_21_22
259861,103430,PHA_CPHI_CPHIOnline_DataCard_MGC_TargetedAds_22_Feb_2023
259861,103425,PHA_CPHI_CPHIOnline_DataCard_PaperPack_TargetedAds_17_Feb_2023
259861,103407,HLN23CPO-SF-2023 Trend to Newsletter
259861,103278,CPHI Online Newsletter
259861,103131,AUDIENCE_CPN23_CPHIOnlineWebBehaviour_TechnologicalInnovation_Activation_AP_20230301
259861,103130,AUDIENCE_CPN23_CPHIOnlineWebBehaviour_CellandGeneOutlook_Activation_AP_20230301
259861,103128,PHA_CPHI_CPHIOnline_DataCard_Oechsler_TargetedAds_16_FEB_23
259861,103127,Tanvi test
259861,102878,RP Test CPHI Online
259861,102870,PHA_CPHI_CPHIOnline_DataCard_Olon_TargetedAds_15_FEB_23
259861,102866,PHA_CPHI_CPHIOnline_DataCard_PfizerCentre_TargetedAds_15_FEB_23
259861,102607,AUDIENCE_CPN23_CPHIOnlineWebBehaviour_SupplyChainDynamics_Activation_AP_20230301
259861,102603,AUDIENCE_CPN23_CPHIOnlineWebBehaviour_ManufacturingExcellence_Activation_AP_20230301
259861,102598,AUDIENCE_CPN23_CPHIOnlineWebBehaviour_UsMarketInsight_Activation_AP_20230301
259861,102595,PHA_CPHI_CPHIOnline_DataCard_Roquette_TargetedAds_14_Feb_2023_Checked LinkedIn
259861,101739,PPE24-CLOSEDWON
259861,101094,SOURCE
259861,101064,TheoTest
259861,100533,PHA_CPHI_CPHIOnline_CustomWebinarACG_02/02/23 -Facebook
259861,100532,PHA_CPHI_CPHIOnline_CustomWebinarACG_02/02/23 -LINKEDIN
259861,100377,PHA_CPHI_CPHIOnline_DataCard_Avema_TargetedAds_America Only
259861,100375,PHA_CPHI_CPHIOnline_DataCard_Avema_TargetedAds_NA only
259861,100373,PHA_CPHI_CPHIOnline_DataCard_Avema_TargetedAds_Europe Only
259861,100353,PHA_CPHI_CPHIOnline_CustomWebinarACG_02/02/23
259861,100105,AUDIENCE_EditorialWebinar_February_Interest_CPHIOnline
